Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
225,11.0,0.0,155.0,5.0,14.0,5953.0,0.0,10.008307038712344,10.008307038712344,0.0,871.4279284477234,,,,,,,,,,,,,,,,3.761795586602046,3.8094331539458546,9.965607508007926,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,11.0,0.0,169.0,6.0,14.0,5967.0,0.0,12.477097845794017,12.477097845794017,0.0,872.9870924949646,,,,,,,,,,,,,,,,5.321377010968825,4.7636435486782425,12.415013581221677,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,11.0,0.0,181.0,7.0,12.0,5979.0,0.0,10.69592032772171,10.69592032772171,0.0,874.3021206855774,,,,,,,,,,,,,,,,4.798532757181585,4.064817131470016,10.64898692155709,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,11.0,0.0,215.0,8.0,34.0,6013.0,0.0,138.2239128481699,138.2239128481699,0.0,877.0813653469086,,,,,,,,,,,,,,,,77.05123151139861,50.339657886423566,135.73991088766994,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,11.0,0.0,251.0,9.0,36.0,6049.0,0.0,196.68226942914652,196.68226942914652,0.0,879.9911868572235,,,,,,,,,,,,,,,,120.06974118079506,66.89708244877505,192.5523110576956,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,11.0,0.0,282.0,10.0,31.0,6080.0,0.0,95.80728331225413,95.80728331225413,0.0,882.5673642158508,,,,,,,,,,,,,,,,58.51423692268143,33.66170616190375,94.08742939704806,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,11.0,0.0,294.0,11.0,12.0,6092.0,0.0,8.853706104056082,8.853706104056082,0.0,883.8529331684113,,,,,,,,,,,,,,,,3.820909963510962,3.30881904634953,8.8166718563503,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,11.0,0.0,318.0,12.0,24.0,6116.0,0.0,59.02948988058025,59.02948988058025,0.0,886.249005317688,,,,,,,,,,,,,,,,33.16098068517535,20.938474980051268,58.29191826239845,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,11.0,0.0,329.0,13.0,11.0,6127.0,0.0,8.217782380567163,8.217782380567163,0.0,887.4925692081451,,,,,,,,,,,,,,,,3.511999074612264,3.1365496158863815,8.187337728474905,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,11.0,0.0,395.0,14.0,66.0,6193.0,0.0,518.5987614840956,518.5987614840956,0.0,892.3840310573578,,,,,,,,,,,,,,,,310.38383677357757,171.58944101714437,498.6120402973372,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,11.0,0.0,433.0,15.0,38.0,6231.0,0.0,210.67709690403527,210.67709690403527,0.0,895.5393764972687,,,,,,,,,,,,,,,,123.39139453072728,73.27331603730791,206.1944183301978,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,11.0,0.0,471.0,16.0,38.0,6269.0,0.0,198.49698132811707,198.49698132811707,0.0,898.5953381061554,,,,,,,,,,,,,,,,119.65288056179281,72.67711724534982,194.14431618295185,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,11.0,0.0,486.0,17.0,15.0,6284.0,0.0,20.986796237603716,20.986796237603716,0.0,900.1237769126892,,,,,,,,,,,,,,,,10.6300276934866,7.925598004782652,20.848194016217633,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,11.0,0.0,500.0,18.0,14.0,6298.0,0.0,13.557586084289337,13.557586084289337,0.0,901.5749011039734,,,,,,,,,,,,,,,,5.927117302837721,5.231492801986659,13.488094536586198,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,11.0,0.0,542.0,19.0,42.0,6340.0,0.0,174.3421920862028,174.3421920862028,0.0,904.8832669258118,,,,,,,,,,,,,,,,93.45703940994653,66.59983329194739,170.58758401499998,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,11.0,0.0,571.0,20.0,29.0,6369.0,0.0,73.216765232304,73.216765232304,0.0,907.2979192733765,,,,,,,,,,,,,,,,36.23803116667962,28.168227669583608,72.23810042889919,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,12.0,0.0,19.0,1.0,19.0,6388.0,0.0,26.895155335717643,26.895155335717643,0.0,941.4164304733276,,,,,,,,,,,,,,,,12.620723013059813,10.404367607160196,26.68204364211162,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,12.0,0.0,60.0,2.0,41.0,6429.0,0.0,243.88022945886235,243.88022945886235,0.0,944.7396280765533,,,,,,,,,,,,,,,,144.15874587647377,84.44558998179632,238.20792880673355,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,12.0,0.0,99.0,3.0,39.0,6468.0,0.0,171.30544305535452,171.30544305535452,0.0,947.8694460391998,,,,,,,,,,,,,,,,107.28308351876834,52.27680421521372,167.28869148961215,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,12.0,0.0,125.0,4.0,26.0,6494.0,0.0,69.2468131775476,69.2468131775476,0.0,950.1075065135956,,,,,,,,,,,,,,,,38.071011721880865,25.194410665520905,68.32529216494363,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,12.0,0.0,139.0,5.0,14.0,6508.0,0.0,12.949034339381704,12.949034339381704,0.0,951.5476455688477,,,,,,,,,,,,,,,,5.592066764239901,4.978323272807966,12.883629033716064,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,12.0,0.0,151.0,6.0,12.0,6520.0,0.0,10.38719903185108,10.38719903185108,0.0,952.8453392982483,,,,,,,,,,,,,,,,4.608957290313282,3.935842622796353,10.34223377814547,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,12.0,0.0,163.0,7.0,12.0,6532.0,0.0,10.314689663957102,10.314689663957102,0.0,954.1233277320862,,,,,,,,,,,,,,,,4.647185504402682,3.91967078327479,10.269192630534805,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,12.0,0.0,207.0,8.0,44.0,6576.0,0.0,307.9987593835224,307.9987593835224,0.0,957.5377881526947,,,,,,,,,,,,,,,,188.54964859919266,102.18447982477912,300.00257742258054,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,12.0,0.0,227.0,9.0,20.0,6596.0,0.0,34.775287098567134,34.775287098567134,0.0,959.3493905067444,,,,,,,,,,,,,,,,17.77712807261125,13.065610307768274,34.454198735850774,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,12.0,0.0,254.0,10.0,27.0,6623.0,0.0,83.6256678943646,83.6256678943646,0.0,961.635626077652,,,,,,,,,,,,,,,,46.5243271414135,30.61436736801965,82.451963024571,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,12.0,0.0,266.0,11.0,12.0,6635.0,0.0,10.407697924712311,10.407697924712311,0.0,962.8726298809052,,,,,,,,,,,,,,,,4.657352833152024,3.9573033959143786,10.362171862577068,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,12.0,0.0,289.0,12.0,23.0,6658.0,0.0,57.711648282359484,57.711648282359484,0.0,965.0112676620483,,,,,,,,,,,,,,,,31.594089161158383,21.589804216640278,57.04202625791077,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,12.0,0.0,302.0,13.0,13.0,6671.0,0.0,9.578345313632969,9.578345313632969,0.0,966.6592919826508,,,,,,,,,,,,,,,,3.9154876614414054,3.650105331316356,9.53698095498922,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,12.0,0.0,334.0,14.0,32.0,6703.0,0.0,133.42830277186158,133.42830277186158,0.0,969.3144052028656,,,,,,,,,,,,,,,,78.84674673257034,47.880533086548425,131.03624311953885,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,12.0,0.0,373.0,15.0,39.0,6742.0,0.0,193.90439432485257,193.90439432485257,0.0,972.3785662651062,,,,,,,,,,,,,,,,114.05457678543746,69.11770187252833,189.64591174196244,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,12.0,0.0,414.0,16.0,41.0,6783.0,0.0,233.3895942487782,233.3895942487782,0.0,975.6568131446838,,,,,,,,,,,,,,,,137.47470807968952,80.61417905695549,227.98111232984073,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,12.0,0.0,446.0,17.0,32.0,6815.0,0.0,68.81961561656085,68.81961561656085,0.0,978.2624788284302,,,,,,,,,,,,,,,,40.19011618955331,22.669746177852595,67.60113303152664,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,12.0,0.0,461.0,18.0,15.0,6830.0,0.0,14.705013791514348,14.705013791514348,0.0,979.7645633220673,,,,,,,,,,,,,,,,6.428741327444892,5.572766957221119,14.623205877480155,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,12.0,0.0,507.0,19.0,46.0,6876.0,0.0,277.06966651009947,277.06966651009947,0.0,983.6301436424255,,,,,,,,,,,,,,,,157.27159632217376,101.39734213048189,270.10527835763736,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,12.0,0.0,532.0,20.0,25.0,6901.0,0.0,33.745419019049905,33.745419019049905,0.0,985.833339214325,,,,,,,,,,,,,,,,13.746604142276933,13.22545221610116,33.43518910459758,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,13.0,0.0,35.0,1.0,35.0,6936.0,0.0,165.8055370780279,165.8055370780279,0.0,1023.9346525669098,,,,,,,,,,,,,,,,100.18361157125985,56.65619307215091,162.46157224527903,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,13.0,0.0,79.0,2.0,44.0,6980.0,0.0,236.4498103584046,236.4498103584046,0.0,1027.3956062793732,,,,,,,,,,,,,,,,141.93660164443088,79.45055512788025,230.43503492097048,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,13.0,0.0,128.0,3.0,49.0,7029.0,0.0,231.3873970254614,231.3873970254614,0.0,1031.1627988815308,,,,,,,,,,,,,,,,158.56854385917438,72.19057499469771,223.841379756118,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,13.0,0.0,160.0,4.0,32.0,7061.0,0.0,140.8053941438323,140.8053941438323,0.0,1033.8132274150848,,,,,,,,,,,,,,,,86.20962168969245,48.686275310338914,138.184871120883,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,13.0,0.0,175.0,5.0,15.0,7076.0,0.0,15.789907443257029,15.789907443257029,0.0,1035.3491163253784,,,,,,,,,,,,,,,,7.121613683041572,6.059097050657925,15.69878202003144,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,13.0,0.0,191.0,6.0,16.0,7092.0,0.0,17.444761934517356,17.444761934517356,0.0,1037.0714089870453,,,,,,,,,,,,,,,,7.976199690343039,6.596481491155032,17.33447721668855,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,13.0,0.0,207.0,7.0,16.0,7108.0,0.0,17.639735123135956,17.639735123135956,0.0,1038.5848474502563,,,,,,,,,,,,,,,,8.109256332861056,6.70130041382453,17.527514536346526,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,13.0,0.0,228.0,8.0,21.0,7129.0,0.0,46.46745394452739,46.46745394452739,0.0,1040.494775056839,,,,,,,,,,,,,,,,24.324088761740683,17.52220874731115,46.00265073126211,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,13.0,0.0,274.0,9.0,46.0,7175.0,0.0,277.8290140764506,277.8290140764506,0.0,1044.125339269638,,,,,,,,,,,,,,,,174.202155881543,90.76745112418777,270.08580070660634,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,13.0,0.0,306.0,10.0,32.0,7207.0,0.0,107.09182053648907,107.09182053648907,0.0,1046.7865047454834,,,,,,,,,,,,,,,,60.65671390970744,38.21853659629566,105.25606175313153,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,13.0,0.0,319.0,11.0,13.0,7220.0,0.0,9.829240673556711,9.829240673556711,0.0,1048.4761033058167,,,,,,,,,,,,,,,,4.000494940609851,3.751509338159959,9.787021260589373,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,13.0,0.0,341.0,12.0,22.0,7242.0,0.0,45.16755105500919,45.16755105500919,0.0,1050.4915256500244,,,,,,,,,,,,,,,,22.640423062937693,17.415723741530407,44.71417592354812,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,13.0,0.0,356.0,13.0,15.0,7257.0,0.0,14.636976765559002,14.636976765559002,0.0,1052.0443711280823,,,,,,,,,,,,,,,,6.506733772656833,5.568140490564714,14.553929688657805,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,13.0,0.0,390.0,14.0,34.0,7291.0,0.0,108.82702714973837,108.82702714973837,0.0,1054.8527698516846,,,,,,,,,,,,,,,,66.27800755875994,32.344359428935306,106.68025514788842,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,13.0,0.0,420.0,15.0,30.0,7321.0,0.0,112.75575261180117,112.75575261180117,0.0,1057.3366649150848,,,,,,,,,,,,,,,,63.93114148479594,40.73952850610379,110.94876713439167,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,13.0,0.0,463.0,16.0,43.0,7364.0,0.0,242.1323215193968,242.1323215193968,0.0,1060.6698155403137,,,,,,,,,,,,,,,,150.6979418056468,80.02588233121584,235.8881982199739,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,13.0,0.0,480.0,17.0,17.0,7381.0,0.0,19.673559418805024,19.673559418805024,0.0,1062.2896597385406,,,,,,,,,,,,,,,,8.571783692771263,7.578735202375374,19.547386482510422,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,13.0,0.0,494.0,18.0,14.0,7395.0,0.0,16.768626717919553,16.768626717919553,0.0,1063.6895685195923,,,,,,,,,,,,,,,,8.115794904643879,6.357366481188118,16.67167726652106,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,13.0,0.0,548.0,19.0,54.0,7449.0,0.0,382.5826099730623,382.5826099730623,0.0,1067.8079271316528,,,,,,,,,,,,,,,,226.96886972545033,129.77351568294753,370.6969879958841,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,13.0,0.0,638.0,20.0,90.0,7539.0,0.0,754.0202447761544,754.0202447761544,0.0,1074.3503341674805,,,,,,,,,,,,,,,,440.7502533470042,219.3738883177416,715.1058903827912,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,14.0,0.0,89.0,1.0,89.0,7628.0,0.0,1356.0572692422024,1356.0572692422024,0.0,1116.7364153862,,,,,,,,,,,,,,,,833.7997955228852,418.527205887083,1284.622558457027,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,14.0,0.0,157.0,2.0,68.0,7696.0,0.0,751.50602019035,751.50602019035,0.0,1121.8220810890198,,,,,,,,,,,,,,,,473.69372703955094,235.5942035339496,720.0404277665685,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,14.0,0.0,213.0,3.0,56.0,7752.0,0.0,521.0038260508974,521.0038260508974,0.0,1126.0926461219788,,,,,,,,,,,,,,,,318.0541369845667,172.46219053185644,503.6964908706324,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,14.0,0.0,269.0,4.0,56.0,7808.0,0.0,307.52648289919193,307.52648289919193,0.0,1130.3580133914948,,,,,,,,,,,,,,,,188.93372322934724,100.43259920455587,297.24343783618474,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,14.0,0.0,283.0,5.0,14.0,7822.0,0.0,10.388289532242851,10.388289532242851,0.0,1131.770754814148,,,,,,,,,,,,,,,,3.9781687732015594,3.9997269849015935,10.342938107525558,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,14.0,0.0,295.0,6.0,12.0,7834.0,0.0,10.773030913544568,10.773030913544568,0.0,1133.070692062378,,,,,,,,,,,,,,,,4.809779368574047,4.0939542167275365,10.726039600722403,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,14.0,0.0,310.0,7.0,15.0,7849.0,0.0,13.563738483900517,13.563738483900517,0.0,1134.5304162502289,,,,,,,,,,,,,,,,5.902215151731766,5.118363184977822,13.488693950575115,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,14.0,0.0,346.0,8.0,36.0,7885.0,0.0,173.9620889009603,173.9620889009603,0.0,1137.7209997177124,,,,,,,,,,,,,,,,102.80449157989273,60.53923674308558,170.431558762847,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,14.0,0.0,391.0,9.0,45.0,7930.0,0.0,279.81867036809075,279.81867036809075,0.0,1141.2394533157349,,,,,,,,,,,,,,,,173.62481652280724,92.22257478433468,272.27783145602046,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,14.0,0.0,418.0,10.0,27.0,7957.0,0.0,85.58099365908974,85.58099365908974,0.0,1143.517989397049,,,,,,,,,,,,,,,,48.631494003343825,31.23802508486709,84.35229561661609,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,14.0,0.0,428.0,11.0,10.0,7967.0,0.0,7.805534086290941,7.805534086290941,0.0,1144.655361175537,,,,,,,,,,,,,,,,3.593708925842897,2.9021335940954587,7.7773743714039165,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,14.0,0.0,451.0,12.0,23.0,7990.0,0.0,54.872896623056675,54.872896623056675,0.0,1146.7072825431824,,,,,,,,,,,,,,,,29.67745322228882,20.40487868543877,54.244559758702756,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,14.0,0.0,465.0,13.0,14.0,8004.0,0.0,9.3045472025965,9.3045472025965,0.0,1148.13676404953,,,,,,,,,,,,,,,,3.441110494620532,3.52333351661647,9.26563729296478,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,14.0,0.0,527.0,14.0,62.0,8066.0,0.0,548.5281373435229,548.5281373435229,0.0,1152.8174896240234,,,,,,,,,,,,,,,,322.9176518909294,187.15006171352417,529.0362792054908,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,14.0,0.0,584.0,15.0,57.0,8123.0,0.0,499.53537233602225,499.53537233602225,0.0,1157.1462042331696,,,,,,,,,,,,,,,,307.76580382226,159.9892353158423,482.4751967148683,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,14.0,0.0,606.0,16.0,22.0,8145.0,0.0,45.68521199051435,45.68521199051435,0.0,1159.1864087581635,,,,,,,,,,,,,,,,24.144912787487872,17.115595747217505,45.19922313232194,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,14.0,0.0,633.0,17.0,27.0,8172.0,0.0,109.75879340770634,109.75879340770634,0.0,1161.491013288498,,,,,,,,,,,,,,,,65.57598853200925,39.428920905900995,108.0963380553975,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,14.0,0.0,648.0,18.0,15.0,8187.0,0.0,15.827338422427855,15.827338422427855,0.0,1162.9440984725952,,,,,,,,,,,,,,,,7.059561987478814,6.043994147512774,15.737182174790462,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,14.0,0.0,661.0,19.0,13.0,8200.0,0.0,10.475358651231709,10.475358651231709,0.0,1164.3949620723724,,,,,,,,,,,,,,,,4.307984330669471,4.014004174722249,10.429784639572578,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,14.0,0.0,682.0,20.0,21.0,8221.0,0.0,43.20657011628896,43.20657011628896,0.0,1167.1345295906067,,,,,,,,,,,,,,,,22.82148785120696,16.260574066255668,42.770088960374,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,15.0,0.0,64.0,1.0,64.0,8285.0,0.0,485.87461809472865,485.87461809472865,0.0,1213.6554234027863,,,,,,,,,,,,,,,,314.7654289050535,146.63324701417824,466.19582647127635,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,15.0,0.0,92.0,2.0,28.0,8313.0,0.0,81.93787301011555,81.93787301011555,0.0,1216.05122423172,,,,,,,,,,,,,,,,45.75264034646981,29.593866857381908,80.73753661703141,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,15.0,0.0,147.0,3.0,55.0,8368.0,0.0,450.67659095013505,450.67659095013505,0.0,1220.2241322994232,,,,,,,,,,,,,,,,271.91577826285675,149.75462679207735,436.1573805262044,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,15.0,0.0,172.0,4.0,25.0,8393.0,0.0,61.58416107556588,61.58416107556588,0.0,1222.5778572559357,,,,,,,,,,,,,,,,31.546874567301007,23.30253839572999,60.856345556940305,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,15.0,0.0,196.0,5.0,24.0,8417.0,0.0,33.93204187960682,33.93204187960682,0.0,1224.7816421985626,,,,,,,,,,,,,,,,15.055076728154885,13.055688075794858,33.604324362493614,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,15.0,0.0,214.0,6.0,18.0,8435.0,0.0,21.29267103246076,21.29267103246076,0.0,1226.5446801185608,,,,,,,,,,,,,,,,10.124751740200242,7.947282642018022,21.131557058195355,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,15.0,0.0,232.0,7.0,18.0,8453.0,0.0,20.95095324421118,20.95095324421118,0.0,1228.2170259952545,,,,,,,,,,,,,,,,9.340881356551783,8.016611250085276,20.803621000794042,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,15.0,0.0,284.0,8.0,52.0,8505.0,0.0,428.60273408118564,428.60273408118564,0.0,1232.1604187488556,,,,,,,,,,,,,,,,260.0362511728799,140.15534534834322,415.4963453655616,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,15.0,0.0,303.0,9.0,19.0,8524.0,0.0,36.51023725293883,36.51023725293883,0.0,1233.9233219623566,,,,,,,,,,,,,,,,19.543222220667275,13.416798073103473,36.17509112186802,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,15.0,0.0,334.0,10.0,31.0,8555.0,0.0,27.875757067977624,27.875757067977624,0.0,1236.4752123355865,,,,,,,,,,,,,,,,8.402565413747157,10.551491769863716,27.642920460612057,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,15.0,0.0,354.0,11.0,20.0,8575.0,0.0,21.928310154385404,21.928310154385404,0.0,1238.4206912517548,,,,,,,,,,,,,,,,9.310876037756492,8.388974797761271,21.763856490120393,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,15.0,0.0,375.0,12.0,21.0,8596.0,0.0,46.63056055602418,46.63056055602418,0.0,1240.3631401062012,,,,,,,,,,,,,,,,25.913004501727343,16.932958185101473,46.13251998146938,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,15.0,0.0,390.0,13.0,15.0,8611.0,0.0,11.474262653972675,11.474262653972675,0.0,1241.8781595230103,,,,,,,,,,,,,,,,4.51881656716246,4.3796192694587806,11.41789830376901,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,15.0,0.0,428.0,14.0,38.0,8649.0,0.0,154.73444670935453,154.73444670935453,0.0,1245.2451796531677,,,,,,,,,,,,,,,,88.51334728255578,55.03204669545528,151.522461974592,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,15.0,0.0,462.0,15.0,34.0,8683.0,0.0,173.13305582578673,173.13305582578673,0.0,1248.0530598163605,,,,,,,,,,,,,,,,104.14656629468888,59.41516686686236,169.76183440617348,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,15.0,0.0,570.0,16.0,108.0,8791.0,0.0,2042.223381984624,2042.223381984624,0.0,1255.8008069992065,,,,,,,,,,,,,,,,1284.7376006420434,619.0803370825167,1910.9913558585063,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,15.0,0.0,617.0,17.0,47.0,8838.0,0.0,266.75681457463764,266.75681457463764,0.0,1259.4572427272797,,,,,,,,,,,,,,,,152.17021338210915,96.63910071154929,259.8646792249036,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,15.0,0.0,633.0,18.0,16.0,8854.0,0.0,17.83759940289842,17.83759940289842,0.0,1261.0472531318665,,,,,,,,,,,,,,,,8.129190333216325,6.7375009174588065,17.725257615182137,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,15.0,0.0,675.0,19.0,42.0,8896.0,0.0,174.13954164026276,174.13954164026276,0.0,1264.3590788841248,,,,,,,,,,,,,,,,108.25054276817625,63.79846769315056,169.7627816256249,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
